flag_name,flag_id,map_name,map_area_name,map_override_name,set_or_used,asset_path
ScenarioFlag2,84,Map_30421_1,Forest of Moore,MSG_MAP_NAME_62,Use,Assets/GameAssets/Serial/Res/Map/Map_30421/Map_30421_1/sc_map_30421_1
ScenarioFlag2,84,Map_40029,World Map,,Use,Assets/GameAssets/Serial/Res/Map/Map_40029/Map_40029/sc_e_0263_1
ScenarioFlag2,85,Map_30451_1,Death Valley,MSG_MAP_NAME_66,Set,Assets/GameAssets/Serial/Res/Map/Map_30451/Map_30451_1/sc_e_0132
ScenarioFlag2,85,Map_30451_1,Death Valley,MSG_MAP_NAME_66,Use,Assets/GameAssets/Serial/Res/Map/Map_30451/Map_30451_1/sc_map_30451_1
ScenarioFlag2,86,Map_30451_1,Death Valley,MSG_MAP_NAME_66,Set,Assets/GameAssets/Serial/Res/Map/Map_30451/Map_30451_1/sc_e_0132_1
ScenarioFlag2,86,Map_30451_1,Death Valley,MSG_MAP_NAME_66,Use,Assets/GameAssets/Serial/Res/Map/Map_30451/Map_30451_1/sc_map_30451_1
ScenarioFlag2,87,Map_30451_1,Death Valley,MSG_MAP_NAME_66,Set,Assets/GameAssets/Serial/Res/Map/Map_30451/Map_30451_1/sc_e_0490
ScenarioFlag2,87,Map_30451_1,Death Valley,MSG_MAP_NAME_66,Use,Assets/GameAssets/Serial/Res/Map/Map_30451/Map_30451_1/sc_map_30451_1
ScenarioFlag2,88,Map_30451_1,Death Valley,MSG_MAP_NAME_66,Set,Assets/GameAssets/Serial/Res/Map/Map_30451/Map_30451_1/sc_e_0491
ScenarioFlag2,88,Map_30451_1,Death Valley,MSG_MAP_NAME_66,Use,Assets/GameAssets/Serial/Res/Map/Map_30451/Map_30451_1/sc_map_30451_1
ScenarioFlag2,89,Map_30521_9,Istory Falls - B6,MSG_ARA_NAME_21,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_9/sc_e_0524
ScenarioFlag2,89,Map_30521_9,Istory Falls - B6,MSG_ARA_NAME_21,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_9/sc_e_0524
ScenarioFlag2,89,Map_30611_11,Great Sea Trench - B7,MSG_ARA_NAME_22,Use,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_11/sc_e_0313
ScenarioFlag2,90,Map_30531_1,Tower of Walse - Crystal Room,MSG_ARA_NAME_80,Set,Assets/GameAssets/Serial/Res/Map/Map_30531/Map_30531_1/sc_e_0332
ScenarioFlag2,90,Map_30531_11,Tower of Walse - Submarine,,Use,Assets/GameAssets/Serial/Res/Map/Map_30531/Map_30531_11/sc_30531_11_to_30531_1
ScenarioFlag2,91,Map_30531_6,Tower of Walse - 5F,MSG_ARA_NAME_28,Set,Assets/GameAssets/Serial/Res/Map/Map_30531/Map_30531_6/sc_e_0333
ScenarioFlag2,91,Map_30531_6,Tower of Walse - 5F,MSG_ARA_NAME_28,Use,Assets/GameAssets/Serial/Res/Map/Map_30531/Map_30531_6/sc_map_30531_6
ScenarioFlag2,92,Map_20221_3,Library of the Ancients - Roof,MSG_ARA_NAME_13,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_3/sc_e_0287
ScenarioFlag2,92,Map_20221_3,Library of the Ancients - Roof,MSG_ARA_NAME_13,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_3/sc_e_0287
ScenarioFlag2,93,Map_20160,Moore,,Set,Assets/GameAssets/Serial/Res/Map/Map_20160/Map_20160/sc_e_0439
ScenarioFlag2,93,Map_20160,Moore,,Use,Assets/GameAssets/Serial/Res/Map/Map_20160/Map_20160/sc_map_20160
ScenarioFlag2,94,Map_20160,Moore,,Set,Assets/GameAssets/Serial/Res/Map/Map_20160/Map_20160/sc_e_0274
ScenarioFlag2,94,Map_20160,Moore,,Set,Assets/GameAssets/Serial/Res/Map/Map_20160/Map_20160/sc_e_0274_1
ScenarioFlag2,94,Map_20160,Moore,,Use,Assets/GameAssets/Serial/Res/Map/Map_20160/Map_20160/sc_map_20160
ScenarioFlag2,94,Map_20160,Moore,,Use,Assets/GameAssets/Serial/Res/Map/Map_20160/Map_20160/sc_npc_20160_1
ScenarioFlag2,95,Map_20180,Quelb,MSG_MAP_NAME_52,Set,Assets/GameAssets/Serial/Res/Map/Map_20180/Map_20180/sc_e_0379
ScenarioFlag2,95,Map_20180,Quelb,MSG_MAP_NAME_52,Use,Assets/GameAssets/Serial/Res/Map/Map_20180/Map_20180/sc_e_0379
ScenarioFlag2,95,Map_20180,Quelb,MSG_MAP_NAME_52,Use,Assets/GameAssets/Serial/Res/Map/Map_20180/Map_20180/sc_map_20180
ScenarioFlag2,96,Map_20020,Carwen,,Set,Assets/GameAssets/Serial/Res/Map/Map_20020/Map_20020/sc_e_0031
ScenarioFlag2,96,Map_20020,Carwen,,Use,Assets/GameAssets/Serial/Res/Map/Map_20020/Map_20020/sc_map_20020
ScenarioFlag2,97,Map_20071_6,Karnak Castle - B4,MSG_ARA_NAME_19,Set,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_6/sc_e_0043
ScenarioFlag2,97,Map_20071_6,Karnak Castle - B4,MSG_ARA_NAME_19,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_6/sc_map_20071_6
ScenarioFlag2,99,Map_20041_9,Castle Walse - Dungeon,MSG_ARA_NAME_15,Set,Assets/GameAssets/Serial/Res/Map/Map_20041/Map_20041_9/sc_e_0182
ScenarioFlag2,99,Map_20041_9,Castle Walse - Dungeon,MSG_ARA_NAME_15,Set,Assets/GameAssets/Serial/Res/Map/Map_20041/Map_20041_9/sc_e_0182_1
ScenarioFlag2,99,Map_20041_9,Castle Walse - Dungeon,MSG_ARA_NAME_15,Use,Assets/GameAssets/Serial/Res/Map/Map_20041/Map_20041_9/sc_map_20041_9
ScenarioFlag2,101,Map_30291_1,Drakenvale - Cave,,Set,Assets/GameAssets/Serial/Res/Map/Map_30291/Map_30291_1/sc_e_0251_3
ScenarioFlag2,101,Map_30290,Drakenvale - Mountain Path,,Use,Assets/GameAssets/Serial/Res/Map/Map_30290/Map_30290/sc_map_30290
ScenarioFlag2,101,Map_30291_1,Drakenvale - Cave,,Use,Assets/GameAssets/Serial/Res/Map/Map_30291/Map_30291_1/sc_map_30291_1
ScenarioFlag2,102,Map_30521_3,Istory Falls - B2,MSG_ARA_NAME_17,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_3/sc_e_0317
ScenarioFlag2,102,Map_30521_3,Istory Falls - B2,MSG_ARA_NAME_17,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_3/sc_map_30521_3
ScenarioFlag2,103,Map_30441_10,Castle Exdeath - 4F,MSG_ARA_NAME_27,Set,Assets/GameAssets/Serial/Res/Map/Map_30441/Map_30441_10/sc_e_0265
ScenarioFlag2,103,Map_30441_10,Castle Exdeath - 4F,MSG_ARA_NAME_27,Use,Assets/GameAssets/Serial/Res/Map/Map_30441/Map_30441_10/sc_map_30441_10
ScenarioFlag2,104,Map_20051_9,Castle Tycoon,MSG_ARA_NAME_113,Set,Assets/GameAssets/Serial/Res/Map/Map_20051/Map_20051_9/sc_e_0187_2
ScenarioFlag2,104,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_20050_to_20051_1
ScenarioFlag2,104,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_map_20050
ScenarioFlag2,104,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_1
ScenarioFlag2,104,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_3
ScenarioFlag2,104,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_4
ScenarioFlag2,104,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_5
ScenarioFlag2,104,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_6
ScenarioFlag2,105,Map_20051_9,Castle Tycoon,MSG_ARA_NAME_113,Set,Assets/GameAssets/Serial/Res/Map/Map_20051/Map_20051_9/sc_e_0188_3
ScenarioFlag2,105,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_20050_to_20051_1
ScenarioFlag2,105,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_map_20050
ScenarioFlag2,105,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_1
ScenarioFlag2,105,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_3
ScenarioFlag2,105,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_4
ScenarioFlag2,105,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_5
ScenarioFlag2,105,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_6
ScenarioFlag2,106,Map_20051_9,Castle Tycoon,MSG_ARA_NAME_113,Set,Assets/GameAssets/Serial/Res/Map/Map_20051/Map_20051_9/sc_e_0424_2
ScenarioFlag2,106,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_20050_to_20051_1
ScenarioFlag2,106,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_map_20050
ScenarioFlag2,106,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_1
ScenarioFlag2,106,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_3
ScenarioFlag2,106,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_4
ScenarioFlag2,106,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_5
ScenarioFlag2,106,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_6
ScenarioFlag2,107,Map_30421_1,Forest of Moore,MSG_MAP_NAME_62,Set,Assets/GameAssets/Serial/Res/Map/Map_30421/Map_30421_1/sc_30421_1_healing_spring
ScenarioFlag2,107,Map_30421_1,Forest of Moore,MSG_MAP_NAME_62,Use,Assets/GameAssets/Serial/Res/Map/Map_30421/Map_30421_1/sc_30421_1_healing_spring
ScenarioFlag2,108,Map_20110,Black Chocobo Forest,,Use,Assets/GameAssets/Serial/Res/Map/Map_20110/Map_20110/sc_map_20110
ScenarioFlag2,109,Map_30180,Gohn, the Town of Ruin,,Set,Assets/GameAssets/Serial/Res/Map/Map_30180/Map_30180/sc_e_0365
ScenarioFlag2,109,Map_30180,Gohn, the Town of Ruin,,Use,Assets/GameAssets/Serial/Res/Map/Map_30180/Map_30180/sc_map_30180
ScenarioFlag2,110,Map_30180,Gohn, the Town of Ruin,,Set,Assets/GameAssets/Serial/Res/Map/Map_30180/Map_30180/sc_e_0366
ScenarioFlag2,110,Map_30180,Gohn, the Town of Ruin,,Use,Assets/GameAssets/Serial/Res/Map/Map_30180/Map_30180/sc_map_30180
ScenarioFlag2,111,Map_30180,Gohn, the Town of Ruin,,Set,Assets/GameAssets/Serial/Res/Map/Map_30180/Map_30180/sc_e_0367
ScenarioFlag2,111,Map_30180,Gohn, the Town of Ruin,,Use,Assets/GameAssets/Serial/Res/Map/Map_30180/Map_30180/sc_map_30180
ScenarioFlag2,112,Map_30180,Gohn, the Town of Ruin,,Set,Assets/GameAssets/Serial/Res/Map/Map_30180/Map_30180/sc_e_0368
ScenarioFlag2,112,Map_30180,Gohn, the Town of Ruin,,Use,Assets/GameAssets/Serial/Res/Map/Map_30180/Map_30180/sc_map_30180
ScenarioFlag2,113,Map_20231_7,Catapult - Hangar,MSG_ARA_NAME_87,Set,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_7/sc_e_0369
ScenarioFlag2,113,Map_20231_7,Catapult - Hangar,MSG_ARA_NAME_87,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_7/sc_map_20231_7
ScenarioFlag2,114,Map_20231_4,Catapult - Living Quarters,,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_4/sc_20231_3_to_20231_4_2
ScenarioFlag2,114,Map_20231_4,Catapult - Living Quarters,,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_4/sc_map_20231_4
ScenarioFlag2,114,Map_20260,Airship,,Use,Assets/GameAssets/Serial/Res/Map/Map_20260/Map_20260/sc_map_20260
ScenarioFlag2,115,Map_20221_7,Library of the Ancients - B2,MSG_ARA_NAME_17,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_7/sc_e_0222
ScenarioFlag2,115,Map_20221_7,Library of the Ancients - B2,MSG_ARA_NAME_17,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_7/sc_map_20221_7
ScenarioFlag2,120,Map_20171_6,Surgate Castle - Library,MSG_ARA_NAME_101,Use,Assets/GameAssets/Serial/Res/Map/Map_20171/Map_20171_6/sc_map_20171_6
ScenarioFlag2,120,Map_30061_13,Ship Graveyard - Sunken Shipwreck,,Use,Assets/GameAssets/Serial/Res/Map/Map_30061/Map_30061_13/sc_map_30061_13
ScenarioFlag2,120,Map_30151_5,Fire-Powered Ship - Engine Room,,Use,Assets/GameAssets/Serial/Res/Map/Map_30151/Map_30151_5/sc_map_30151_5
ScenarioFlag2,121,Map_20131_3,Moogle Village,,Set,Assets/GameAssets/Serial/Res/Map/Map_20131/Map_20131_3/sc_e_0376
ScenarioFlag2,122,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_e_0288
ScenarioFlag2,122,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_e_0289
ScenarioFlag2,122,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_e_0288_needle
ScenarioFlag2,123,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_e_0288_1
ScenarioFlag2,123,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_e_0288_needle
ScenarioFlag2,124,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_e_0288_2
ScenarioFlag2,124,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_e_0289
ScenarioFlag2,124,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_e_0288_needle
ScenarioFlag2,125,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_e_0295
ScenarioFlag2,125,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_map_30461_5
ScenarioFlag2,126,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_e_0295_1
ScenarioFlag2,126,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_map_30461_5
ScenarioFlag2,127,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_e_0295_2
ScenarioFlag2,127,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_map_30461_5
ScenarioFlag2,128,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_e_0294
ScenarioFlag2,128,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_map_30461_5
ScenarioFlag2,129,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_e_0294_2
ScenarioFlag2,129,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_map_30461_5
ScenarioFlag2,130,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_e_0294_4
ScenarioFlag2,130,Map_30461_5,Pyramid of Moore - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_5/sc_map_30461_5
ScenarioFlag2,131,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_e_0289
ScenarioFlag2,131,Map_30461_1,Pyramid of Moore - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_1/sc_map_30461_1
ScenarioFlag2,132,Map_30461_12,Pyramid of Moore - 6F,,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_12/sc_e_0302
ScenarioFlag2,132,Map_30461_12,Pyramid of Moore - 6F,,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_12/sc_map_30461_12
ScenarioFlag2,134,Map_30461_11,Pyramid of Moore - 6F,MSG_ARA_NAME_29,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_11/sc_e_0520
ScenarioFlag2,134,Map_30461_11,Pyramid of Moore - 6F,MSG_ARA_NAME_29,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_11/sc_map_30461_11
ScenarioFlag2,135,Map_30461_11,Pyramid of Moore - 6F,MSG_ARA_NAME_29,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_11/sc_e_0520_1
ScenarioFlag2,135,Map_30461_11,Pyramid of Moore - 6F,MSG_ARA_NAME_29,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_11/sc_map_30461_11
ScenarioFlag2,136,Map_30461_11,Pyramid of Moore - 6F,MSG_ARA_NAME_29,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_11/sc_e_0520_2
ScenarioFlag2,137,Map_30521_9,Istory Falls - B6,MSG_ARA_NAME_21,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_9/sc_map_30521_9
ScenarioFlag2,138,Map_30331_1,Barrier Tower - Sea Floor,,Set,Assets/GameAssets/Serial/Res/Map/Map_30331/Map_30331_1/sc_e_0115_12
ScenarioFlag2,138,Map_30331_1,Barrier Tower - Sea Floor,,Use,Assets/GameAssets/Serial/Res/Map/Map_30331/Map_30331_1/sc_map_30331_1
ScenarioFlag2,139,Map_20221_4,Library of the Ancients - B1,MSG_ARA_NAME_16,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_4/sc_e_0220_2
ScenarioFlag2,139,Map_20221_4,Library of the Ancients - B1,MSG_ARA_NAME_16,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_4/sc_e_0220_5
ScenarioFlag2,139,Map_20221_4,Library of the Ancients - B1,MSG_ARA_NAME_16,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_4/sc_e_0220_7
ScenarioFlag2,139,Map_20221_4,Library of the Ancients - B1,MSG_ARA_NAME_16,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_4/sc_e_0220_8
ScenarioFlag2,139,Map_20221_4,Library of the Ancients - B1,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_4/sc_map_20221_4
ScenarioFlag2,140,Map_20221_4,Library of the Ancients - B1,MSG_ARA_NAME_16,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_4/sc_e_0220
ScenarioFlag2,140,Map_20221_4,Library of the Ancients - B1,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_4/sc_map_20221_4
ScenarioFlag2,141,Map_20221_6,Library of the Ancients - Passage,,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_6/sc_e_0221
ScenarioFlag2,141,Map_20221_6,Library of the Ancients - Passage,,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_6/sc_map_20221_6
ScenarioFlag2,142,Map_30601_3,Interdimensional Rift,MSG_ARA_NAME_85,Set,Assets/GameAssets/Serial/Res/Map/Map_30601/Map_30601_3/sc_t_30601_3_2
ScenarioFlag2,143,Map_20190,Castle of Bal,,Use,Assets/GameAssets/Serial/Res/Map/Map_20190/Map_20190/sc_map_20190
ScenarioFlag2,144,Map_30461_9,Pyramid of Moore - 5F,MSG_ARA_NAME_28,Set,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_9/sc_e_0301_1
ScenarioFlag2,144,Map_30461_9,Pyramid of Moore - 5F,MSG_ARA_NAME_28,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_9/sc_map_30461_9
ScenarioFlag2,145,Map_30521_9,Istory Falls - B6,MSG_ARA_NAME_21,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_9/sc_e_0401_1
ScenarioFlag2,145,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_e_0321_1
ScenarioFlag2,145,Map_30521_9,Istory Falls - B6,MSG_ARA_NAME_21,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_9/sc_map_30521_9
ScenarioFlag2,146,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_e_0318
ScenarioFlag2,146,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_e_0453
ScenarioFlag2,146,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_e_0318
ScenarioFlag2,146,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_map_30521_8
ScenarioFlag2,147,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_e_0319
ScenarioFlag2,147,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_e_0457
ScenarioFlag2,147,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_e_0319
ScenarioFlag2,147,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_map_30521_8
ScenarioFlag2,148,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_e_0320
ScenarioFlag2,148,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_e_0320
ScenarioFlag2,148,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_map_30521_8
ScenarioFlag2,149,Map_20051_5,Castle Tycoon - Storehouse,MSG_ARA_NAME_12,Set,Assets/GameAssets/Serial/Res/Map/Map_20051/Map_20051_5/sc_s_20051_5_1
ScenarioFlag2,149,Map_20051_5,Castle Tycoon - Storehouse,MSG_ARA_NAME_12,Use,Assets/GameAssets/Serial/Res/Map/Map_20051/Map_20051_5/sc_map_20051_5
ScenarioFlag2,150,Map_40001,Western Valley,,Set,Assets/GameAssets/Serial/Res/Map/Map_40001/Map_40001/sc_e_0007
ScenarioFlag2,150,Map_40001,Western Valley,,Use,Assets/GameAssets/Serial/Res/Map/Map_40001/Map_40001/sc_map_40001
ScenarioFlag2,151,Map_30161_1,Jachol Cave - B1,MSG_ARA_NAME_16,Set,Assets/GameAssets/Serial/Res/Map/Map_30161/Map_30161_1/sc_e_0226_1
ScenarioFlag2,151,Map_30161_1,Jachol Cave - B1,MSG_ARA_NAME_16,Set,Assets/GameAssets/Serial/Res/Map/Map_30161/Map_30161_1/sc_e_0226_2
ScenarioFlag2,151,Map_30161_1,Jachol Cave - B1,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_30161/Map_30161_1/sc_map_30161_1
ScenarioFlag2,152,Map_30161_1,Jachol Cave - B1,MSG_ARA_NAME_16,Set,Assets/GameAssets/Serial/Res/Map/Map_30161/Map_30161_1/sc_e_0226_3
ScenarioFlag2,152,Map_30161_1,Jachol Cave - B1,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_30161/Map_30161_1/sc_map_30161_1
ScenarioFlag2,153,Map_30221_4,Castle Exdeath - B1,MSG_ARA_NAME_16,Set,Assets/GameAssets/Serial/Res/Map/Map_30221/Map_30221_4/sc_e_0247
ScenarioFlag2,153,Map_30221_4,Castle Exdeath - B1,MSG_ARA_NAME_16,Set,Assets/GameAssets/Serial/Res/Map/Map_30221/Map_30221_4/sc_e_0247_1
ScenarioFlag2,153,Map_30221_4,Castle Exdeath - B1,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_30221/Map_30221_4/sc_map_30221_4
ScenarioFlag2,154,Map_20131_1,Moogle Village,,Set,Assets/GameAssets/Serial/Res/Map/Map_20131/Map_20131_1/sc_e_0232
ScenarioFlag2,154,Map_20131_1,Moogle Village,,Use,Assets/GameAssets/Serial/Res/Map/Map_20131/Map_20131_1/sc_map_20131_1
ScenarioFlag2,155,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_e_0321_1
ScenarioFlag2,155,Map_30521_9,Istory Falls - B6,MSG_ARA_NAME_21,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_9/sc_e_0151
